,chinese_yuan,euro,japanese_yen,uk_pound,us_dollar,algerian_dinar,australian_dollar,bahrain_dinar,botswana_pula,brazilian_real,brunei_dollar,canadian_dollar,chilean_peso,colombian_peso,czech_koruna,danish_krone,hungarian_forint,icelandic_krona,indian_rupee,indonesian_rupiah,iranian_rial,israeli_new_shekel,kazakhstani_tenge,korean_won,kuwaiti_dinar,libyan_dinar,malaysian_ringgit,mauritian_rupee,mexican_peso,nepalese_rupee,new_zealand_dollar,norwegian_krone,omani_rial,pakistani_rupee,peruvian_sol,philippine_peso,polish_zloty,qatari_riyal,russian_ruble,saudi_arabian_riyal,singapore_dollar,south_african_rand,sri_lankan_rupee,swedish_krona,swiss_franc,thai_baht,trinidadian_dollar,tunisian_dinar,uae_dirham,uruguayan_peso,bolivar_fuerte
2010-01-13,6.8273,0.68667170225915,91.12,0.61436382625791,1.0,,1.082485386447283,0.376,6.648936170212766,1.7431,1.3897,1.0322,491.16,1959.43,17.965,5.1092,184.17,124.19,45.68,9180.0,9964.0,3.667,148.11,1124.2,0.2862,1.932367,3.3495,29.8075,12.7698,72.85,1.3540961408259986,5.6159,0.3845,84.813,,,2.8009,3.64,29.6409,3.75,1.3897,7.365,114.319,7.06,1.0163,33.06,6.3619,,3.6725,,2.5935
2010-01-14,6.8272,0.6903216899074969,91.75,0.6146281499692686,1.0,,1.0757314974182444,0.376,6.688963210702341,1.7434,1.3864,1.0261,490.01,1965.81,17.978,5.1362,184.1,124.22,45.48,9150.0,9961.0,3.683,148.08,1126.4,0.28605,1.932367,3.333,29.7037,12.7364,72.9,1.3517166801838334,5.6358,0.3845,84.7848,,,2.793,3.64,29.4299,3.75,1.3864,7.44,,7.02,1.0213,33.051,6.3547,,3.6725,,2.5935
2010-01-15,6.8271,0.6957005704744678,91.1,0.6139489194499017,1.0,,1.0785159620362381,0.376,6.680026720106881,1.764,1.3886,1.0287,493.0,1974.13,18.041,5.1774,184.96,125.06,45.67,9205.0,,3.682,148.06,1122.1,0.28605,1.932367,3.34,29.6595,12.6884,72.8,1.3464386697185942,5.6651,0.3845,84.5257,,,2.7973,3.64,29.5603,3.75,1.3886,7.415,114.331,7.06,1.0264,32.907,6.3505,,3.6725,,2.5935
2010-01-18,,0.6959426543252836,90.9,0.6121074860745547,1.0,,1.0841283607979184,0.376,,1.7703,1.3905,1.0251,492.9,1967.4,18.016,5.1791,186.26,124.98,45.66,9230.0,10012.0,3.687,148.04,,0.2864,1.932367,3.343,29.6072,12.6664,73.25,1.3620266957232363,5.6674,0.3845,84.3343,,,2.8042,3.64,29.5963,3.75,1.3905,7.39,114.2247,7.04,1.0259,32.874,6.3382,,3.6725,,2.5935
2010-01-19,6.827,0.7003291547027103,90.5,0.6120700208103808,1.0,,1.0826025765941323,0.376,6.702412868632708,1.7713,1.3878,1.0328,490.89,1967.4,18.141,5.2119,186.64,125.3,45.62,9225.0,10005.0,3.69,148.0,1126.9,0.28625,1.932367,3.337,29.6356,12.6478,73.0,1.3531799729364005,5.7066,0.3845,84.4775,,,2.7974,3.64,29.5184,3.75,1.3878,7.425,114.2401,7.03,1.0333,32.871,6.3495,,3.6725,,2.5935
2010-01-20,6.8273,0.7076139258420606,91.15,0.6144393241167435,1.0,,1.090037061260083,0.376,6.747638326585695,1.7739,1.3937,1.0478,492.21,1957.82,18.316,5.2662,189.09,126.65,45.95,9275.0,10029.0,3.704,147.96,1124.3,0.28675,1.932367,3.353,29.7536,12.7388,73.04,1.3603591348115902,5.7554,0.3845,84.6626,,,2.8296,3.64,29.6941,3.75,1.3937,7.485,114.2295,7.13,1.0428,32.814,6.3608,,3.6725,,2.5935
2010-01-21,6.8272,0.7110352673492605,91.55,0.6190800470500836,1.0,,1.094570928196147,0.376,6.765899864682003,1.7846,1.3994,1.0487,495.2,1964.18,18.472,5.292,193.31,127.76,45.97,9319.0,10040.0,3.715,147.95,1132.3,0.2871,1.932367,3.371,29.7787,12.772,73.41,1.3852334118298935,5.7917,0.3845,84.544,,,2.8928,3.64,29.7486,3.75,1.3994,7.53,114.3026,7.2025,1.0475,32.918,6.3558,,3.6725,,2.5935
2010-01-22,6.8271,0.7074637424831978,89.95,0.6181615874389566,1.0,,1.1075423634954036,0.376,6.807351940095303,1.7895,1.4045,1.0564,498.75,1967.08,18.525,5.2675,191.5,126.86,46.17,9388.0,,3.727,147.91,1138.5,0.2871,1.932367,3.395,29.9046,12.9412,73.65,1.4080540692762602,5.798,0.3845,84.5565,,,2.8785,3.64,29.7458,3.75,1.4045,7.58,114.3903,7.195,1.0423,32.961,6.3378,,3.6725,,2.5935
2010-01-25,6.827,0.7066638400113066,90.09,0.619271736437949,1.0,,1.1026574043444701,0.376,6.793478260869565,1.8179,1.4017,1.0582,506.36,1981.96,18.377,5.2611,191.15,126.56,46.18,9340.0,10025.0,3.722,147.88,1150.1,0.2867,1.9324,3.4055,29.9386,12.9018,73.85,1.4048890137679124,5.7961,0.3845,84.6508,,,2.8688,3.64,30.0946,3.75,1.4017,7.575,114.3731,7.2375,1.0386,33.02,6.3456,,3.6725,,2.5935
2010-01-26,6.8269,0.7099751508697195,90.4,0.6204628652975119,1.0,,,0.376,6.821282401091405,1.8186,1.4012,1.0606,506.88,1961.97,18.531,5.2858,193.94,127.33,,9315.0,10008.0,3.733,147.94,1149.1,0.2867,1.932367,3.406,29.9107,12.8549,73.85,1.400560224089636,5.8576,0.3845,84.6338,,,2.9068,3.64,30.3136,3.75,1.4012,7.64,114.4281,7.29,1.0451,33.012,6.3513,,3.6725,,2.5935
2010-01-27,6.827,0.7106310403638431,89.2,0.6162948354492789,1.0,,1.1086474501108647,0.376,6.788866259334692,1.8359,1.4019,1.0657,512.12,1972.22,18.555,5.2906,193.65,127.66,46.29,9380.0,10007.0,3.729,147.99,1151.2,0.2868,1.932367,3.421,29.9026,12.9295,73.8,1.4134275618374559,5.841,0.3845,84.6196,,,2.9082,3.64,30.2921,3.75,1.4019,7.585,,7.3025,1.0453,33.002,6.357,,3.6725,,2.5935
2010-01-28,6.8271,0.7143367383384528,90.31,0.6156119182467372,1.0,,1.1098779134295227,0.376,6.798096532970768,1.8505,1.4026,1.0643,520.69,1988.05,18.739,5.318,193.57,128.04,46.31,9408.0,10008.0,,148.07,1159.4,0.2871,1.932367,3.4105,29.8749,12.9975,74.2,1.416029453412631,5.8426,0.3845,84.5554,,,2.8957,3.64,30.3631,3.75,1.4026,7.565,114.5503,7.2775,1.0518,33.047,6.3579,,3.6725,,2.5935
2010-01-29,6.827,0.7160246312473149,89.85,0.6196554715578139,1.0,,1.1224604332697272,0.376,6.802721088435375,1.8552,1.4046,1.065,531.75,1991.21,18.782,5.3303,193.98,127.67,46.37,9365.0,,3.724,148.19,1156.5,0.2871,1.932367,3.413,29.8897,13.0098,74.0,1.4188422247446084,5.88,0.3845,84.7339,,,2.9083,3.64,30.4312,3.75,1.4046,7.555,,7.3325,1.0498,33.075,,,3.6725,,2.5935
2010-02-01,6.8271,0.718752246100769,90.2,0.6297625795075257,1.0,,1.1323745895142112,0.376,6.8119891008174385,1.874,1.4111,1.0653,523.1,1982.29,18.734,5.3514,194.59,127.83,46.34,9395.0,9995.0,3.735,148.21,1157.9,0.2876,1.932367,,,,73.85,1.4273479874393378,5.8913,0.3845,85.0519,,,2.8787,3.64,30.3996,3.75,1.4111,7.59,114.6264,7.34,1.0595,33.151,6.3368,,3.6725,,2.5935
2010-02-02,6.8271,0.7175145296692258,90.82,0.6273525721455457,1.0,,1.1361054305839582,0.376,6.7521944632005395,1.8765,1.4117,1.0607,528.48,1972.6,18.654,5.3422,193.21,127.4,46.25,9370.0,10005.0,3.707,147.95,1167.8,0.2876,1.932367,3.4225,29.9733,12.8699,74.05,1.4114326040931544,5.8431,0.3845,84.9566,,,2.8603,3.64,30.183,3.75,1.4117,7.465,114.696,7.28,1.056,33.208,6.3501,,3.6725,,2.5935
2010-02-03,6.8269,0.7151029748283753,90.4,0.6257822277847309,1.0,,1.1300711944852526,0.376,6.747638326585695,1.8355,,1.0609,528.58,1959.93,18.613,5.3239,192.4,126.26,46.04,9345.0,10001.0,3.704,148.01,1160.1,0.2873,1.932367,3.4095,30.0349,12.9395,74.01,1.4023278642546628,5.8395,0.3845,84.9445,,,2.8321,3.64,29.8779,3.75,1.4097,7.455,114.6762,7.21,1.0523,33.15,6.3576,,3.6725,,
2010-02-04,6.827,0.7221780891167762,90.9,0.6321911746112024,1.0,,1.135718341851221,0.376,6.821282401091405,1.8329,1.4122,1.0734,535.51,1966.02,18.862,5.3763,197.01,127.55,46.09,9325.0,10011.0,3.722,147.9,1152.2,0.2876,1.932367,3.4175,30.064,13.0687,73.55,1.424298532972511,5.8995,0.3845,84.9547,,,2.9071,3.64,30.0054,3.75,1.4122,7.57,,7.3025,1.0615,33.058,6.3419,,3.6725,,2.5935
2010-02-05,6.8272,0.7304068366079907,89.67,0.6360918516633802,1.0,,1.1527377521613833,0.376,,1.8707,1.4203,1.0725,546.18,1984.16,19.121,5.4378,200.45,128.78,46.56,9393.0,,3.747,147.86,1153.3,0.2876,1.932367,3.4415,30.0652,13.1753,73.85,1.4558159848595138,6.0036,0.3845,,,,2.9915,3.64,30.4666,3.75,1.4203,7.7,114.6377,7.48,1.0721,33.105,6.337,,3.6725,,2.5935
2010-02-08,6.8273,0.7312614259597806,89.4,0.6422607578676943,1.0,,1.1544677903486493,0.376,,1.8745,1.4216,1.0692,543.35,1997.13,19.13,5.4437,199.39,128.72,46.81,9413.0,10030.0,3.732,147.78,1171.0,0.2883,1.932367,3.4415,30.2365,13.164,74.75,1.452854859799506,5.9748,0.3845,84.9882,,,2.9896,3.64,30.5158,3.75,1.4216,7.77,114.7001,7.4025,1.0736,33.193,6.3306,,3.6725,,2.5935
2010-02-09,6.8271,0.7267441860465117,89.38,0.6418897233455292,1.0,,1.1523392486748099,0.376,,1.8722,1.4217,1.069,541.39,2003.76,18.964,5.4105,198.13,128.45,46.68,9388.0,10031.0,3.728,147.96,1172.6,0.28815,1.932367,3.4405,30.4359,13.0836,74.74,1.465630954125751,5.9244,0.3845,84.9414,,,2.9673,3.64,30.3735,3.75,1.4217,7.69,114.7374,7.3875,,33.188,6.3347,,3.6725,,2.5935
2010-02-10,6.8269,0.727802037845706,89.8,0.6386511687316387,1.0,,1.142726545537653,0.376,6.882312456985547,1.8542,1.4187,1.0671,541.23,1981.4,18.988,5.4184,,127.84,46.56,9350.0,10022.0,3.749,,1166.6,0.2879,1.932367,3.432,30.4713,13.0601,74.65,1.4365752047119666,5.9032,0.3845,84.9549,,,2.9463,3.64,30.2462,3.75,1.4187,7.68,114.7408,7.335,1.0638,33.187,6.3351,,3.6725,,2.5935
2010-02-11,6.827,0.7289692374981777,,0.6396724876863047,1.0,,1.1253657438667568,0.376,6.887052341597796,1.8475,1.4124,1.0523,535.63,1965.03,18.959,5.4273,,128.14,46.46,9360.0,,3.739,,1157.9,0.2878,1.932367,3.4205,30.43,13.0609,74.49,1.4436263894904,5.9028,0.3845,84.9354,,,2.9503,3.64,30.1245,3.75,1.4124,7.68,114.6987,7.2675,1.0678,33.159,6.3419,,3.6725,,2.1446
2010-02-12,6.8269,0.7368110816386678,89.68,0.6404098623118796,1.0,,1.124859392575928,0.376,6.91085003455425,1.8508,1.4124,1.0531,533.55,1943.6,19.167,5.4852,200.04,129.42,,9371.0,,3.739,148.01,1157.1,0.2878,1.932367,3.421,,12.9764,74.29,1.4320492624946297,5.9409,0.3845,84.8564,,,2.9428,3.64,30.1595,3.75,1.4124,7.69,114.6971,7.2475,1.0813,33.16,6.3486,,3.6725,,2.1446
2010-02-15,,0.7349158521349305,90.17,0.6367398917542184,1.0,,1.1268875366238449,,,1.8662,,1.048,529.6,1936.9,19.106,5.4705,199.84,128.83,46.38,9340.0,,3.752,147.88,,0.2884,,,30.3605,12.942,74.29,1.4374011786689664,5.9183,0.3845,84.9558,,,2.9548,3.64,30.2207,3.75,,7.7,114.6303,7.2575,,33.181,6.3345,,3.6725,,2.5935
2010-02-16,,0.7326544069162576,89.8,0.6370238246910435,1.0,,1.1189437171310281,,6.925207756232687,1.8662,,1.0426,525.48,1936.9,19.065,5.4531,199.08,127.79,46.18,9337.0,10041.0,3.744,148.08,1154.9,0.2883,1.932367,,30.4887,12.8683,74.16,1.4355440712029859,5.8993,0.3845,84.9844,,,2.9428,3.64,30.1176,,,7.71,114.4638,7.215,1.0745,33.194,,,3.6725,,2.5935
2010-02-17,,0.7285443683520326,90.32,0.634236062662523,1.0,,1.109139307897072,0.376,6.844626967830253,1.8662,1.4035,1.0455,527.58,1925.79,18.89,5.4229,197.39,127.17,46.02,9280.0,10031.0,3.738,148.16,1152.9,0.2878,1.932367,3.388,30.5055,12.8781,73.95,1.4144271570014144,5.8327,0.3845,84.9845,,,2.9007,3.64,29.9761,3.75,1.4035,7.595,114.4386,7.155,1.0689,33.185,,,3.6725,,2.5935
2010-02-18,,0.7370826269624825,91.08,0.6412722842118764,1.0,,1.1168192986374805,0.376,6.887052341597796,1.8305,1.4094,1.0452,527.81,1928.79,18.953,5.4863,199.94,128.31,46.22,9325.0,10037.0,3.749,147.83,1142.7,0.2883,1.932367,3.3985,30.5647,12.8442,73.64,1.4228799089356858,,0.3845,84.9482,,,2.935,3.64,30.1138,3.75,1.4094,7.63,114.333,7.2425,1.0805,33.139,6.3251,,3.6725,,2.5935
2010-02-19,,0.7396996819291367,91.9,0.6500260010400416,1.0,,1.1224604332697272,0.376,6.934812760055479,1.8258,1.4135,1.042,532.39,1930.94,19.051,5.5055,201.19,129.18,46.47,9358.0,,3.76,147.76,1147.5,,1.932367,3.4115,30.7038,12.8337,74.01,1.4326647564469914,5.9956,0.3845,84.9427,,,2.9658,3.64,30.151,3.75,1.4135,7.705,114.3634,7.3025,1.0857,33.188,6.3424,,3.6725,,2.5935
2010-02-22,6.8271,0.7338910905621605,91.64,0.6463288521199587,1.0,,1.1096316023080337,0.376,6.920415224913495,1.8108,1.4075,1.0428,533.21,1928.86,18.899,5.4628,198.57,128.2,46.16,9292.0,10034.0,3.766,147.67,,0.2883,1.932367,3.3965,30.7899,12.8017,74.07,1.42673705236125,5.8968,0.3845,85.0094,,,2.9166,3.64,30.151,3.75,1.4075,7.705,114.4037,7.2125,1.0772,33.217,6.3344,,3.6725,,2.5935
2010-02-23,6.827,0.7365397363187745,91.1,0.6490556240669826,1.0,,1.1097547442015314,0.376,6.915629322268326,1.8038,,1.0517,529.19,1914.87,19.0,5.4824,197.66,128.25,46.13,9318.0,9235.0,3.767,147.67,1149.3,0.2883,1.932367,3.399,30.7761,12.8584,73.85,1.42571998859424,5.9078,0.3845,85.0446,,,2.904,3.64,,3.75,,7.69,114.3594,7.135,1.0813,33.141,6.3257,,3.6725,,2.5935
2010-02-24,6.8271,0.7381708127260648,90.23,0.6472910868017347,1.0,,1.1198208286674132,0.376,6.963788300835654,1.8178,1.4096,1.055,528.52,1924.75,19.099,5.494,199.92,128.49,46.25,9321.0,,3.772,147.52,1148.5,0.28845,1.932367,3.402,30.741,12.8539,73.8,1.4442518775274407,5.9268,0.3845,85.0536,,,2.957,3.64,30.0309,3.75,1.4096,7.765,114.2717,7.2325,1.0803,33.107,6.3437,,3.6725,,2.5935
2010-02-25,6.827,0.7413447994662318,89.65,0.6533385600418137,1.0,,1.1257458065968704,0.376,6.997900629811057,1.8195,1.4117,1.0675,530.67,1932.15,19.232,5.5176,200.27,129.11,46.36,9335.0,10038.0,3.785,147.34,1156.1,,1.932367,3.409,30.7819,12.8503,74.0,1.4425851125216387,5.9608,0.3845,85.0705,,,2.9601,3.64,30.0521,3.75,1.4117,7.8,114.2712,7.23,1.0843,33.076,6.3492,,3.6725,,2.5935
2010-02-26,6.8269,0.7369196757553427,89.25,0.6569007422978388,1.0,,1.123721766490617,0.376,6.944444444444445,1.8356,1.4087,1.0526,529.69,1941.98,19.131,5.4847,198.74,128.32,46.23,9335.0,,3.796,,1158.4,0.28845,1.932367,,30.6796,12.7769,74.15,1.4461315979754157,5.9274,0.3845,85.0305,,,2.9251,3.64,30.0388,3.75,1.4087,7.715,114.4407,7.1775,1.0773,33.057,6.3427,,3.6725,,2.5935
2010-03-01,6.8267,0.7393715341959335,89.0,0.6722237160527024,1.0,,1.1142061281337048,0.376,6.934812760055479,1.8102,1.4048,1.0421,527.84,1932.32,19.168,5.5029,197.48,128.28,,9313.0,9984.0,,147.32,,,1.932367,3.3895,30.6961,12.7454,74.0,1.4302059496567505,5.9571,0.3845,85.0202,,,2.8891,3.64,29.93,3.75,1.4048,7.695,114.6407,7.16,1.0811,33.088,6.3439,,3.6725,,2.5935
2010-03-02,6.8268,0.7381163271331562,89.3,0.668002672010688,1.0,,1.1125945705384956,0.376,6.863417982155114,1.7992,1.4065,1.0326,524.94,1913.86,19.017,5.4933,198.7,129.23,46.02,9275.0,10021.0,3.787,147.23,1152.6,0.2888,1.932367,3.3865,30.685,12.7259,73.74,1.429388221841052,5.9407,0.3845,85.0722,,,2.9152,3.64,29.9779,3.75,1.4065,7.585,114.5913,7.21,1.0808,,6.353,,3.6725,,2.5935
2010-03-03,6.8266,0.7330840847445201,88.7,0.6643635397289397,1.0,,1.1049723756906078,0.376,6.835269993164729,1.7843,1.4012,1.0287,521.49,1895.86,18.881,5.4556,195.65,127.79,45.9,9277.0,10000.0,3.769,147.36,1146.5,0.28815,1.9324,3.374,30.6584,12.69,73.65,1.4369880729989941,5.9193,0.3845,85.0593,,,,3.64,29.814,3.75,1.4012,7.54,114.5749,7.2025,1.0721,32.801,6.3372,,3.6725,,2.5935
2010-03-04,6.8265,0.7316359379572724,88.45,0.6635700066357001,1.0,,1.108524553818867,0.376,6.784260515603799,1.7838,1.3998,1.0309,515.81,1916.41,18.889,5.4451,195.33,127.33,45.82,9265.0,,3.778,147.45,1144.6,0.2879,1.9324,3.3715,30.6219,12.7182,73.4,1.4398848092152627,5.89,0.3845,85.0008,,,2.867,3.64,29.8217,3.75,1.3998,7.45,114.3827,7.1525,1.0701,32.683,6.3492,,3.6725,,2.5935
2010-03-05,6.8266,0.7362685907819172,89.25,0.6649820454847719,1.0,,1.1102475852115021,0.376,6.798096532970768,1.788,1.4019,1.0286,515.04,1928.33,18.975,5.4794,196.33,127.98,45.78,9265.0,,3.771,147.28,1140.1,0.2879,1.9324,3.367,30.5942,12.6557,73.3,1.457301078402798,5.9262,0.3845,84.7483,,,2.8568,3.64,29.8366,3.75,1.4019,7.445,114.2266,7.15,1.0775,32.659,6.3484,,3.6725,,2.5935
2010-03-08,6.8266,0.7319572536963841,90.43,0.6615506747816883,1.0,,1.0974539069359086,0.376,6.7521944632005395,1.7816,1.3994,1.0286,511.23,1902.31,18.715,5.4472,194.87,127.51,45.43,9200.0,9978.0,3.763,147.2,1132.6,0.2881,1.932367,3.343,30.5825,12.6618,72.95,1.4336917562724014,5.8915,0.3845,84.7718,,,2.8372,3.64,,3.75,1.3994,7.375,114.217,7.0925,1.0719,32.643,6.3526,,3.6725,,2.5935
2010-03-09,6.8265,0.7376263185070444,90.0,0.6685385746757588,1.0,,1.0996261271167802,0.376,6.798096532970768,1.7818,1.4005,1.0251,508.66,1894.44,18.935,5.4892,196.55,128.13,45.54,9198.0,9990.0,3.766,147.2,1134.5,0.2884,1.932367,3.34,30.5833,12.6574,72.95,1.42673705236125,5.9313,0.3845,84.5988,,,2.8577,3.64,29.7499,3.75,1.4005,7.44,114.1932,7.14,1.0788,32.669,6.3491,,3.6725,,2.5935
2010-03-10,6.8264,0.7347538574577517,90.02,0.669478476266988,1.0,,1.0919414719371043,0.376,6.775067750677507,1.7891,1.3991,1.0243,512.79,1894.3,18.824,5.4674,196.72,128.07,45.41,9188.0,10000.0,3.748,147.19,1130.8,0.2885,1.932367,3.3245,30.5899,12.6028,72.83,1.4222727919214906,5.8872,0.3845,84.5753,,,2.8531,3.64,29.7249,3.75,1.3991,7.39,114.1381,7.155,1.0742,32.732,,,3.6725,,2.5935
2010-03-11,6.8263,0.7322252324815114,90.45,0.6652032195835827,1.0,,1.0937329104232747,0.376,6.788866259334692,1.7708,1.3993,1.0265,515.17,1888.05,18.71,5.4484,195.36,127.39,45.47,9185.0,9964.0,3.731,147.29,1133.6,0.2885,1.932367,3.3215,30.5866,12.6192,72.65,1.424298532972511,5.8662,0.3845,84.4922,,,2.8561,3.64,29.5195,3.75,1.3993,7.43,114.0661,7.1425,1.0701,32.688,6.3509,,3.6725,,2.5935
2010-03-12,6.8262,0.726480203414457,90.63,0.6595870984763538,1.0,,1.0918222513374822,0.376,6.7521944632005395,1.7685,1.3973,1.0187,520.81,1894.79,18.535,5.4059,193.31,125.52,45.45,9183.0,,3.718,147.16,1128.3,0.2885,1.932367,3.3087,,12.5527,72.85,1.4279594459517349,5.8358,0.3845,84.1461,,,2.8312,3.64,29.3897,3.75,1.3973,,114.0264,7.08,1.0599,32.654,6.3536,,3.6725,,2.5935
2010-03-15,6.8261,0.7296607077708865,90.7,0.6647610184138802,1.0,,1.094331363536879,0.376,6.765899864682003,1.7629,1.3978,1.0217,516.33,1892.99,18.595,5.4297,,126.1,45.58,9175.0,9899.0,3.715,147.13,1131.1,0.288,,3.319,30.5374,,72.7,1.4228799089356858,5.8486,0.3845,84.4396,,,2.8449,3.64,29.3353,3.75,1.3978,7.4,113.9792,7.0775,1.0593,32.678,6.3541,,3.6725,,2.5935
2010-03-16,6.8263,0.7287036362311448,90.25,0.6606328863050802,1.0,,1.0926573426573427,0.376,6.761325219743069,1.7636,1.3967,1.0148,516.45,1899.75,18.581,5.4221,192.98,125.88,,,9901.0,3.722,147.09,1133.9,0.2881,,3.3235,,12.5254,72.7,1.424298532972511,5.8402,0.3845,84.4367,,,2.8393,3.64,29.4242,3.75,1.3967,7.38,114.1194,7.1075,1.0588,32.6,6.3529,,3.6725,,2.5935
2010-03-17,6.8262,0.7269555103227683,90.43,0.6521880910454575,1.0,,1.0882576994232234,0.376,6.693440428380187,1.7658,1.3942,1.0113,521.87,1896.15,18.463,5.409,190.74,125.07,45.41,9149.0,9866.0,3.714,147.05,1133.7,0.2877,,3.3045,30.5097,12.4892,72.94,1.4023278642546628,5.8229,0.3845,84.4337,,,2.8083,3.64,29.1927,3.75,1.3942,7.285,114.144,7.0775,1.0535,32.468,6.3413,,3.6725,,2.5935
2010-03-18,6.8262,0.7320644216691068,90.17,0.6547502127938191,1.0,,1.0845986984815619,0.376,6.720430107526882,1.7632,1.3932,1.0139,526.89,,18.504,5.4471,191.09,125.79,45.49,9120.0,9834.0,3.729,147.03,1129.5,0.2878,1.9324,3.303,30.4486,12.4729,72.6,1.3995801259622114,5.8558,0.3845,84.3317,,,2.8285,3.64,29.2223,3.75,1.3932,7.3,114.0971,7.1125,1.0592,32.358,6.3421,,3.6725,,2.5935
2010-03-19,6.8263,0.7381163271331562,90.46,0.6598482349059716,1.0,,1.0851871947911014,0.376,,1.784,1.3956,1.0155,525.95,,18.715,5.4922,193.44,126.5,45.48,,,3.733,147.05,1131.3,0.2878,1.9324,3.3045,30.3438,,,,5.885,0.3845,,,,2.8673,3.64,29.2565,3.75,1.3956,7.31,114.0252,7.1075,1.0587,32.306,6.3439,,3.6725,,2.5935
2010-03-22,6.8264,0.7423353871279044,,0.6674676278200508,1.0,,1.0934937124111537,0.376,6.793478260869565,1.7946,1.3999,1.0193,527.78,1907.06,18.899,5.5233,195.89,127.0,45.49,9116.0,,3.739,146.95,1132.9,0.2885,1.9324,3.3205,30.4121,12.6052,72.7,1.4146272457207527,5.9717,0.3845,84.4026,,,2.8953,3.64,29.3389,3.75,1.3999,,114.0637,7.1975,1.0634,32.318,6.3418,,3.6725,,2.5935
2010-03-23,6.8263,0.7396996819291367,90.3,0.6670669068107531,1.0,,1.0897994768962511,0.376,6.756756756756757,1.8022,1.3996,1.0178,533.24,1907.06,18.827,5.5037,195.23,127.47,45.56,9119.0,,3.741,146.95,1136.5,0.2882,1.9324,3.3175,30.4158,12.5284,72.84,1.4154281670205238,5.9487,0.3845,,,,2.8804,3.64,29.4707,3.75,1.3996,7.345,114.1615,7.2225,1.0623,32.343,6.3533,,3.6725,,2.5935
2010-03-24,6.8264,0.7497375918428549,90.45,0.6685385746757588,1.0,,1.0899182561307903,0.376,6.798096532970768,1.7805,1.4019,1.0267,533.87,1907.06,19.02,5.5783,197.14,129.09,,9120.0,,3.742,146.95,1134.3,0.2885,1.9324,3.3145,30.5362,12.5381,72.9,1.417233560090703,,0.3845,84.2447,,,2.8975,3.64,29.5764,3.75,1.4019,7.375,114.0429,7.2075,1.07,32.333,6.3502,,3.6725,,2.5935
2010-03-25,6.8266,0.7487271638215035,91.82,0.6692992436918547,1.0,,1.0970927043335161,0.376,6.798096532970768,1.7896,1.4066,1.0188,532.69,1923.41,18.988,5.5718,198.02,129.55,45.63,9138.0,9998.0,3.749,146.95,1135.5,0.2889,1.9324,3.3265,30.6279,12.5009,72.9,1.4236902050113895,,0.3845,84.0118,,,2.9163,3.64,29.6572,3.75,1.4066,7.36,114.0703,7.25,1.0686,32.344,6.3592,,3.6725,,2.5935
2010-03-26,6.8268,0.7488953793155096,92.5,0.6725401842760105,1.0,,1.098659635245001,0.376,6.839945280437757,1.8,1.4065,1.0285,532.33,1922.91,19.038,5.5731,198.0,129.29,45.34,9136.0,,3.75,146.89,1141.2,0.2889,1.9324,3.3125,30.7933,12.5426,72.89,1.419244961680386,6.0646,0.3845,83.7683,,,2.9062,3.64,29.5142,3.75,1.4065,7.44,114.1275,7.235,1.0682,32.393,6.3557,,3.6725,,2.5935
2010-03-29,6.8266,0.7423353871279044,92.65,0.6679580522343196,1.0,,1.1010790574763267,0.376,6.81663258350375,1.8223,1.4022,1.0203,533.06,1933.4,18.89,5.5244,197.23,128.25,45.08,9090.0,9968.0,,146.92,1135.5,0.28875,1.9324,3.284,30.8469,12.464,72.37,1.4204545454545456,5.9884,0.3845,83.8901,,,2.8864,3.64,29.6309,3.75,1.4022,7.4,,7.24,1.062,32.434,6.3581,,3.6725,,2.5935
2010-03-30,6.8264,0.7417297136923304,92.18,0.6629101756711966,1.0,,1.08837614279495,0.376,6.784260515603799,1.8056,1.3978,1.0188,532.21,1934.21,18.869,5.5214,196.7,128.16,44.94,9070.0,9960.0,,146.96,1130.1,0.2884,1.9324,3.258,30.8182,12.4145,72.05,1.4100394811054708,5.9642,0.3845,83.9031,,,2.8748,3.64,29.3638,3.75,1.3978,7.355,114.0822,7.22,1.0629,32.359,6.3609,,3.6725,,2.5935
2010-03-31,6.8263,0.7418947993174567,93.25,0.6600660066006601,1.0,,1.0918222513374822,0.376,6.765899864682003,1.7944,1.4028,1.0156,526.29,1928.59,18.868,5.5232,198.02,128.12,45.14,9115.0,10012.0,3.713,147.11,1131.3,0.2888,1.9324,3.273,30.7998,,72.1,1.4088475626937165,5.9826,0.3845,84.1799,,,2.872,3.64,29.4956,3.75,1.4028,7.335,114.0449,7.2575,1.0602,32.334,,,3.6725,,2.5935
2010-04-01,6.8261,0.7425007425007425,93.4,0.6565126050420168,1.0,,1.0912265386294195,0.376,6.724949562878279,1.7802,1.3989,1.0075,524.46,1921.88,18.843,,196.35,,,9075.0,,3.697,146.98,1132.5,0.2883,1.9324,3.257,30.7553,,71.9,1.4070634585619812,,0.3845,84.1543,,,2.8506,3.64,29.4394,3.75,1.3989,7.265,114.0391,7.2175,1.0523,32.372,6.3656,,3.6725,,2.5935
2010-04-02,6.826,,93.75,,1.0,,,0.376,,1.7693,,,,1921.88,18.708,,195.72,,,,,,147.07,1128.3,0.2883,1.9324,3.2475,30.7466,,71.8,,,0.3845,84.4048,,,2.8426,3.64,29.2194,3.75,,,,,,32.341,,,3.6725,,2.5935
